Trading Date,Mean Storage,Daily Storage
27/05/1969 0:00,2899,2632.524
28/05/1969 0:00,2893,2607.559
29/05/1969 0:00,2887,2582.593
30/05/1969 0:00,2881,2557.628
31/05/1969 0:00,2875,2534.641
1/06/1969 0:00,2868,2513.632
2/06/1969 0:00,2861,2492.625
3/06/1969 0:00,2855,2471.616
4/06/1969 0:00,2848,2448.452
5/06/1969 0:00,2841,2425.288
6/06/1969 0:00,2834,2402.124
7/06/1969 0:00,2827,2382.376
8/06/1969 0:00,2820,2366.044
9/06/1969 0:00,2813,2349.712
10/06/1969 0:00,2806,2333.38
11/06/1969 0:00,2798,2315.511
12/06/1969 0:00,2791,2297.641
13/06/1969 0:00,2784,2279.772
14/06/1969 0:00,2776,2272.042
15/06/1969 0:00,2769,2274.453
16/06/1969 0:00,2761,2276.864
17/06/1969 0:00,2754,2279.274
18/06/1969 0:00,2746,2267.484
19/06/1969 0:00,2738,2255.694
20/06/1969 0:00,2731,2243.903
21/06/1969 0:00,2723,2229.016
22/06/1969 0:00,2715,2211.033
23/06/1969 0:00,2707,2193.049
24/06/1969 0:00,2698,2175.065
25/06/1969 0:00,2690,2167.783
26/06/1969 0:00,2682,2160.502
27/06/1969 0:00,2673,2153.22
28/06/1969 0:00,2664,2156.111
29/06/1969 0:00,2655,2169.175
30/06/1969 0:00,2647,2182.239
1/07/1969 0:00,2637,2195.303
2/07/1969 0:00,2628,2181.033
3/07/1969 0:00,2619,2166.762
4/07/1969 0:00,2610,2152.491
5/07/1969 0:00,2600,2153.323
6/07/1969 0:00,2591,2169.256
7/07/1969 0:00,2582,2185.19
8/07/1969 0:00,2573,2201.123
9/07/1969 0:00,2563,2197.782
10/07/1969 0:00,2554,2194.441
11/07/1969 0:00,2546,2191.1
12/07/1969 0:00,2537,2184.644
13/07/1969 0:00,2528,2175.073
14/07/1969 0:00,2520,2165.501
15/07/1969 0:00,2512,2155.929
16/07/1969 0:00,2504,2137.362
17/07/1969 0:00,2496,2118.795
18/07/1969 0:00,2489,2100.229
19/07/1969 0:00,2481,2082.446
20/07/1969 0:00,2474,2065.448
21/07/1969 0:00,2467,2048.451
22/07/1969 0:00,2461,2031.453
23/07/1969 0:00,2454,2019.163
24/07/1969 0:00,2448,2006.871
25/07/1969 0:00,2443,1994.581
26/07/1969 0:00,2437,1984.717
27/07/1969 0:00,2432,1977.281
28/07/1969 0:00,2426,1969.846
29/07/1969 0:00,2421,1962.41
30/07/1969 0:00,2416,1954.864
31/07/1969 0:00,2411,1947.318
1/08/1969 0:00,2406,1939.772
2/08/1969 0:00,2401,1937.054
3/08/1969 0:00,2396,1939.164
4/08/1969 0:00,2392,1941.274
5/08/1969 0:00,2387,1943.384
6/08/1969 0:00,2382,1948.588
7/08/1969 0:00,2377,1953.793
8/08/1969 0:00,2371,1958.997
9/08/1969 0:00,2366,1966.205
10/08/1969 0:00,2360,1975.416
11/08/1969 0:00,2354,1984.628
12/08/1969 0:00,2348,1993.839
13/08/1969 0:00,2341,2015.843
14/08/1969 0:00,2335,2037.847
15/08/1969 0:00,2329,2059.85
16/08/1969 0:00,2322,2070.131
17/08/1969 0:00,2316,2068.688
18/08/1969 0:00,2310,2067.245
19/08/1969 0:00,2304,2065.802
20/08/1969 0:00,2298,2043.314
21/08/1969 0:00,2292,2020.825
22/08/1969 0:00,2287,1998.337
23/08/1969 0:00,2282,1978.387
24/08/1969 0:00,2277,1960.974
25/08/1969 0:00,2273,1943.562
26/08/1969 0:00,2270,1926.149
27/08/1969 0:00,2267,1918.523
28/08/1969 0:00,2264,1910.896
29/08/1969 0:00,2262,1903.269
30/08/1969 0:00,2261,1891.343
31/08/1969 0:00,2260,1875.116
1/09/1969 0:00,2259,1858.89
2/09/1969 0:00,2259,1842.664
3/09/1969 0:00,2259,1875.288
4/09/1969 0:00,2259,1907.911
5/09/1969 0:00,2260,1940.534
6/09/1969 0:00,2261,2017.814
7/09/1969 0:00,2262,2139.751
8/09/1969 0:00,2263,2261.687
9/09/1969 0:00,2264,2383.624
10/09/1969 0:00,2265,2531.47
11/09/1969 0:00,2266,2679.316
12/09/1969 0:00,2267,2827.161
13/09/1969 0:00,2268,2907.512
14/09/1969 0:00,2269,2920.368
15/09/1969 0:00,2271,2933.225
16/09/1969 0:00,2273,2946.081
17/09/1969 0:00,2275,2909.185
18/09/1969 0:00,2277,2872.289
19/09/1969 0:00,2279,2835.393
20/09/1969 0:00,2282,2812.199
21/09/1969 0:00,2285,2802.708
22/09/1969 0:00,2288,2793.217
23/09/1969 0:00,2292,2783.725
24/09/1969 0:00,2296,2770.217
25/09/1969 0:00,2300,2756.71
26/09/1969 0:00,2305,2743.202
27/09/1969 0:00,2311,2728.384
28/09/1969 0:00,2316,2712.257
29/09/1969 0:00,2322,2696.129
30/09/1969 0:00,2328,2680.001
1/10/1969 0:00,2334,2649.13
2/10/1969 0:00,2340,2618.259
3/10/1969 0:00,2347,2587.389
4/10/1969 0:00,2353,2564.134
5/10/1969 0:00,2359,2548.496
6/10/1969 0:00,2365,2532.858
7/10/1969 0:00,2372,2517.219
8/10/1969 0:00,2378,2498.139
9/10/1969 0:00,2385,2479.059
10/10/1969 0:00,2391,2459.978
11/10/1969 0:00,2397,2445.594
12/10/1969 0:00,2403,2435.907
13/10/1969 0:00,2409,2426.219
14/10/1969 0:00,2415,2416.531
15/10/1969 0:00,2421,2423.498
16/10/1969 0:00,2427,2430.465
17/10/1969 0:00,2433,2437.433
18/10/1969 0:00,2439,2440.414
19/10/1969 0:00,2445,2439.409
20/10/1969 0:00,2451,2438.404
21/10/1969 0:00,2457,2437.399
22/10/1969 0:00,2463,2446.424
23/10/1969 0:00,2469,2455.448
24/10/1969 0:00,2475,2464.473
25/10/1969 0:00,2481,2475.468
26/10/1969 0:00,2487,2488.433
27/10/1969 0:00,2493,2501.399
28/10/1969 0:00,2499,2514.364
29/10/1969 0:00,2506,2489.591
30/10/1969 0:00,2512,2464.817
31/10/1969 0:00,2519,2440.044
1/11/1969 0:00,2525,2419.381
2/11/1969 0:00,2532,2402.83
3/11/1969 0:00,2539,2386.278
4/11/1969 0:00,2546,2369.726
5/11/1969 0:00,2553,2358.258
6/11/1969 0:00,2560,2346.789
7/11/1969 0:00,2567,2335.32
8/11/1969 0:00,2574,2327.249
9/11/1969 0:00,2581,2322.576
10/11/1969 0:00,2589,2317.903
11/11/1969 0:00,2596,2313.23
12/11/1969 0:00,2603,2297.776
13/11/1969 0:00,2611,2282.321
14/11/1969 0:00,2618,2266.866
15/11/1969 0:00,2625,2256.223
16/11/1969 0:00,2632,2250.391
17/11/1969 0:00,2639,2244.558
18/11/1969 0:00,2646,2238.726
19/11/1969 0:00,2653,2231.365
20/11/1969 0:00,2660,2224.004
21/11/1969 0:00,2668,2216.643
22/11/1969 0:00,2675,2218.202
23/11/1969 0:00,2682,2228.682
24/11/1969 0:00,2690,2239.161
25/11/1969 0:00,2698,2249.641
26/11/1969 0:00,2706,2240.054
27/11/1969 0:00,2714,2230.466
28/11/1969 0:00,2723,2220.879
29/11/1969 0:00,2732,2215.229
30/11/1969 0:00,2741,2213.518
1/12/1969 0:00,2750,2211.807
2/12/1969 0:00,2760,2210.096
3/12/1969 0:00,2770,2207.415
4/12/1969 0:00,2781,2204.733
5/12/1969 0:00,2792,2202.052
6/12/1969 0:00,2803,2208.92
7/12/1969 0:00,2814,2225.339
8/12/1969 0:00,2826,2241.758
9/12/1969 0:00,2837,2258.177
10/12/1969 0:00,2849,2271.898
11/12/1969 0:00,2861,2285.618
12/12/1969 0:00,2874,2299.338
13/12/1969 0:00,2886,2305.317
14/12/1969 0:00,2899,2303.553
15/12/1969 0:00,2912,2301.79
16/12/1969 0:00,2925,2300.027
17/12/1969 0:00,2938,2327.936
18/12/1969 0:00,2950,2355.845
19/12/1969 0:00,2963,2383.755
20/12/1969 0:00,2976,2410.656
21/12/1969 0:00,2989,2436.55
22/12/1969 0:00,3002,2462.444
23/12/1969 0:00,3014,2488.338
24/12/1969 0:00,3025,2670.148
25/12/1969 0:00,3036,2851.959
26/12/1969 0:00,3046,3033.769
27/12/1969 0:00,3057,3141.283
28/12/1969 0:00,3066,3174.502
29/12/1969 0:00,3076,3207.72
30/12/1969 0:00,3085,3240.938
31/12/1969 0:00,3094,3217.117
1/01/1970 0:00,3103,3193.296
2/01/1970 0:00,3111,3169.475
3/01/1970 0:00,3119,3147.552
4/01/1970 0:00,3127,3127.528
5/01/1970 0:00,3135,3107.504
6/01/1970 0:00,3142,3087.48
7/01/1970 0:00,3149,3106.111
8/01/1970 0:00,3156,3124.741
9/01/1970 0:00,3163,3143.372
10/01/1970 0:00,3170,3142.474
11/01/1970 0:00,3176,3122.047
12/01/1970 0:00,3183,3101.62
13/01/1970 0:00,3189,3081.193
14/01/1970 0:00,3196,3079.954
15/01/1970 0:00,3202,3078.716
16/01/1970 0:00,3208,3077.477
17/01/1970 0:00,3214,3079.484
18/01/1970 0:00,3220,3084.737
19/01/1970 0:00,3225,3089.99
20/01/1970 0:00,3230,3095.243
21/01/1970 0:00,3235,3110.422
22/01/1970 0:00,3239,3125.6
23/01/1970 0:00,3243,3140.779
24/01/1970 0:00,3247,3168.251
25/01/1970 0:00,3250,3208.018
26/01/1970 0:00,3253,3247.784
27/01/1970 0:00,3256,3287.55
28/01/1970 0:00,3258,3328.313
29/01/1970 0:00,3259,3369.077
30/01/1970 0:00,3260,3409.839
31/01/1970 0:00,3261,3416.909
1/02/1970 0:00,3261,3390.287
2/02/1970 0:00,3262,3363.664
3/02/1970 0:00,3262,3337.041
4/02/1970 0:00,3262,3342.642
5/02/1970 0:00,3262,3348.242
6/02/1970 0:00,3261,3353.843
7/02/1970 0:00,3261,3358.79
8/02/1970 0:00,3261,3363.084
9/02/1970 0:00,3260,3367.378
10/02/1970 0:00,3260,3371.672
11/02/1970 0:00,3259,3367.933
12/02/1970 0:00,3259,3364.193
13/02/1970 0:00,3258,3360.453
14/02/1970 0:00,3257,3345.022
15/02/1970 0:00,3257,3317.9
16/02/1970 0:00,3256,3290.778
17/02/1970 0:00,3256,3263.655
18/02/1970 0:00,3255,3243.801
19/02/1970 0:00,3255,3223.947
20/02/1970 0:00,3254,3204.094
21/02/1970 0:00,3253,3204.799
22/02/1970 0:00,3252,3226.063
23/02/1970 0:00,3252,3247.326
24/02/1970 0:00,3251,3268.59
25/02/1970 0:00,3250,3251.594
26/02/1970 0:00,3249,3234.597
27/02/1970 0:00,3248,3217.601
28/02/1970 0:00,3246,3204.95
1/03/1970 0:00,3245,3196.648
2/03/1970 0:00,3244,3188.344
3/03/1970 0:00,3242,3180.042
4/03/1970 0:00,3240,3166.294
5/03/1970 0:00,3238,3152.546
6/03/1970 0:00,3236,3138.798
7/03/1970 0:00,3233,3134.056
8/03/1970 0:00,3231,3138.32
9/03/1970 0:00,3228,3142.584
10/03/1970 0:00,3225,3146.848
11/03/1970 0:00,3222,3173.978
12/03/1970 0:00,3219,3201.107
13/03/1970 0:00,3216,3228.237
14/03/1970 0:00,3213,3254.893
15/03/1970 0:00,3210,3281.074
16/03/1970 0:00,3207,3307.255
17/03/1970 0:00,3204,3333.437
18/03/1970 0:00,3201,3316.066
19/03/1970 0:00,3199,3298.695
20/03/1970 0:00,3196,3281.324
21/03/1970 0:00,3194,3259.359
22/03/1970 0:00,3191,3232.802
23/03/1970 0:00,3189,3206.244
24/03/1970 0:00,3187,3179.687
25/03/1970 0:00,3185,3163.975
26/03/1970 0:00,3182,3148.263
27/03/1970 0:00,3180,3132.55
28/03/1970 0:00,3178,3120.456
29/03/1970 0:00,3175,3111.978
30/03/1970 0:00,3172,3103.5
31/03/1970 0:00,3170,3095.022
1/04/1970 0:00,3166,3114.235
2/04/1970 0:00,3163,3133.448
3/04/1970 0:00,3160,3152.661
4/04/1970 0:00,3156,3184.019
5/04/1970 0:00,3152,3227.524
6/04/1970 0:00,3149,3271.029
7/04/1970 0:00,3145,3314.533
8/04/1970 0:00,3141,3323.623
9/04/1970 0:00,3137,3332.713
10/04/1970 0:00,3133,3341.803
11/04/1970 0:00,3130,3334.796
12/04/1970 0:00,3126,3311.691
13/04/1970 0:00,3122,3288.588
14/04/1970 0:00,3118,3265.483
15/04/1970 0:00,3114,3246.63
16/04/1970 0:00,3110,3227.776
17/04/1970 0:00,3105,3208.923
18/04/1970 0:00,3101,3186.791
19/04/1970 0:00,3097,3161.379
20/04/1970 0:00,3092,3135.968
21/04/1970 0:00,3087,3110.557
22/04/1970 0:00,3082,3089.059
23/04/1970 0:00,3077,3067.561
24/04/1970 0:00,3072,3046.062
25/04/1970 0:00,3066,3055.345
26/04/1970 0:00,3061,3095.407
27/04/1970 0:00,3055,3135.47
28/04/1970 0:00,3049,3175.533
29/04/1970 0:00,3044,3162.553
30/04/1970 0:00,3038,3149.572
1/05/1970 0:00,3032,3136.592
2/05/1970 0:00,3027,3114.758
3/05/1970 0:00,3021,3084.069
4/05/1970 0:00,3016,3053.381
5/05/1970 0:00,3010,3022.692
6/05/1970 0:00,3005,2993.395
7/05/1970 0:00,3000,2964.097
8/05/1970 0:00,2996,2934.8
9/05/1970 0:00,2991,2913.628
10/05/1970 0:00,2986,2900.581
11/05/1970 0:00,2982,2887.534
12/05/1970 0:00,2977,2874.487
13/05/1970 0:00,2973,2850.279
14/05/1970 0:00,2968,2826.072
15/05/1970 0:00,2963,2801.864
16/05/1970 0:00,2959,2777.016
17/05/1970 0:00,2954,2751.53
18/05/1970 0:00,2949,2726.043
19/05/1970 0:00,2944,2700.557
20/05/1970 0:00,2939,2700.445
21/05/1970 0:00,2933,2700.332
22/05/1970 0:00,2928,2700.22
23/05/1970 0:00,2923,2692.567
24/05/1970 0:00,2917,2677.371
25/05/1970 0:00,2911,2662.176
26/05/1970 0:00,2905,2646.981
27/05/1970 0:00,2899,2629.773
28/05/1970 0:00,2893,2612.566
29/05/1970 0:00,2887,2595.359
30/05/1970 0:00,2881,2572.971
31/05/1970 0:00,2875,2545.403
1/06/1970 0:00,2868,2517.836
2/06/1970 0:00,2861,2490.268
3/06/1970 0:00,2855,2520.073
4/06/1970 0:00,2848,2549.879
5/06/1970 0:00,2841,2579.684
6/06/1970 0:00,2834,2598.013
7/06/1970 0:00,2827,2604.865
8/06/1970 0:00,2820,2611.717
9/06/1970 0:00,2813,2618.569
10/06/1970 0:00,2806,2601.74
11/06/1970 0:00,2798,2584.91
12/06/1970 0:00,2791,2568.081
13/06/1970 0:00,2784,2558.062
14/06/1970 0:00,2776,2554.852
15/06/1970 0:00,2769,2551.641
16/06/1970 0:00,2761,2548.431
17/06/1970 0:00,2754,2572.375
18/06/1970 0:00,2746,2596.319
19/06/1970 0:00,2738,2620.263
20/06/1970 0:00,2731,2620.696
21/06/1970 0:00,2723,2597.616
22/06/1970 0:00,2715,2574.537
23/06/1970 0:00,2707,2551.458
24/06/1970 0:00,2698,2541.983
25/06/1970 0:00,2690,2532.508
26/06/1970 0:00,2682,2523.033
27/06/1970 0:00,2673,2511.652
28/06/1970 0:00,2664,2498.363
29/06/1970 0:00,2655,2485.074
30/06/1970 0:00,2647,2471.785
1/07/1970 0:00,2637,2461.063
2/07/1970 0:00,2628,2450.341
3/07/1970 0:00,2619,2439.619
4/07/1970 0:00,2610,2430.891
5/07/1970 0:00,2600,2424.156
6/07/1970 0:00,2591,2417.421
7/07/1970 0:00,2582,2410.686
8/07/1970 0:00,2573,2403.093
9/07/1970 0:00,2563,2395.499
10/07/1970 0:00,2554,2387.906
11/07/1970 0:00,2546,2393.65
12/07/1970 0:00,2537,2412.732
13/07/1970 0:00,2528,2431.814
14/07/1970 0:00,2520,2450.896
15/07/1970 0:00,2512,2440.355
16/07/1970 0:00,2504,2429.815
17/07/1970 0:00,2496,2419.274
18/07/1970 0:00,2489,2429.372
19/07/1970 0:00,2481,2460.108
20/07/1970 0:00,2474,2490.845
21/07/1970 0:00,2467,2521.581
22/07/1970 0:00,2461,2550.629
23/07/1970 0:00,2454,2579.676
24/07/1970 0:00,2448,2608.724
25/07/1970 0:00,2443,2640.73
26/07/1970 0:00,2437,2675.695
27/07/1970 0:00,2432,2710.66
28/07/1970 0:00,2426,2745.625
29/07/1970 0:00,2421,2728.478
30/07/1970 0:00,2416,2711.332
31/07/1970 0:00,2411,2694.185
1/08/1970 0:00,2406,2692.301
2/08/1970 0:00,2401,2705.681
3/08/1970 0:00,2396,2719.061
4/08/1970 0:00,2392,2732.441
5/08/1970 0:00,2387,2760.369
6/08/1970 0:00,2382,2788.296
7/08/1970 0:00,2377,2816.224
8/08/1970 0:00,2371,2811.107
9/08/1970 0:00,2366,2772.948
10/08/1970 0:00,2360,2734.788
11/08/1970 0:00,2354,2696.628
12/08/1970 0:00,2348,2717.35
13/08/1970 0:00,2341,2738.072
14/08/1970 0:00,2335,2758.793
15/08/1970 0:00,2329,2766.59
16/08/1970 0:00,2322,2761.46
17/08/1970 0:00,2316,2756.33
18/08/1970 0:00,2310,2751.201
19/08/1970 0:00,2304,2722.664
20/08/1970 0:00,2298,2694.128
21/08/1970 0:00,2292,2665.591
22/08/1970 0:00,2287,2638.426
23/08/1970 0:00,2282,2612.63
24/08/1970 0:00,2277,2586.836
25/08/1970 0:00,2273,2561.04
26/08/1970 0:00,2270,2575.821
27/08/1970 0:00,2267,2590.602
28/08/1970 0:00,2264,2605.384
29/08/1970 0:00,2262,2675.973
30/08/1970 0:00,2261,2802.37
31/08/1970 0:00,2260,2928.767
1/09/1970 0:00,2259,3055.164
2/09/1970 0:00,2259,3109.611
3/09/1970 0:00,2259,3164.058
4/09/1970 0:00,2259,3218.505
5/09/1970 0:00,2260,3249.71
6/09/1970 0:00,2261,3257.67
7/09/1970 0:00,2262,3265.631
8/09/1970 0:00,2263,3273.592
9/09/1970 0:00,2264,3345.487
10/09/1970 0:00,2265,3417.382
11/09/1970 0:00,2266,3489.277
12/09/1970 0:00,2267,3525.128
13/09/1970 0:00,2268,3524.935
14/09/1970 0:00,2269,3524.742
15/09/1970 0:00,2271,3524.549
16/09/1970 0:00,2273,3623.879
17/09/1970 0:00,2275,3723.21
18/09/1970 0:00,2277,3822.54
19/09/1970 0:00,2279,3882.695
20/09/1970 0:00,2282,3903.676
21/09/1970 0:00,2285,3924.657
22/09/1970 0:00,2288,3945.637
23/09/1970 0:00,2292,3945.209
24/09/1970 0:00,2296,3944.781
25/09/1970 0:00,2300,3944.353
26/09/1970 0:00,2305,3935.524
27/09/1970 0:00,2311,3918.292
28/09/1970 0:00,2316,3901.061
29/09/1970 0:00,2322,3883.829
30/09/1970 0:00,2328,3871.66
1/10/1970 0:00,2334,3859.49
2/10/1970 0:00,2340,3847.321
3/10/1970 0:00,2347,3827.353
4/10/1970 0:00,2353,3799.585
5/10/1970 0:00,2359,3771.817
6/10/1970 0:00,2365,3744.05
7/10/1970 0:00,2372,3767.715
8/10/1970 0:00,2378,3791.381
9/10/1970 0:00,2385,3815.046
10/10/1970 0:00,2391,3813.925
11/10/1970 0:00,2397,3788.017
12/10/1970 0:00,2403,3762.11
13/10/1970 0:00,2409,3736.202
14/10/1970 0:00,2415,3723.472
15/10/1970 0:00,2421,3710.742
16/10/1970 0:00,2427,3698.012
17/10/1970 0:00,2433,3677.295
18/10/1970 0:00,2439,3648.592
19/10/1970 0:00,2445,3619.889
20/10/1970 0:00,2451,3591.186
21/10/1970 0:00,2457,3591.141
22/10/1970 0:00,2463,3591.095
23/10/1970 0:00,2469,3591.05
24/10/1970 0:00,2475,3595.086
25/10/1970 0:00,2481,3603.206
26/10/1970 0:00,2487,3611.325
27/10/1970 0:00,2493,3619.444
28/10/1970 0:00,2499,3633.784
29/10/1970 0:00,2506,3648.124
30/10/1970 0:00,2512,3662.463
31/10/1970 0:00,2519,3663.706
1/11/1970 0:00,2525,3651.853
2/11/1970 0:00,2532,3640
3/11/1970 0:00,2539,3628.146
4/11/1970 0:00,2546,3626.298
5/11/1970 0:00,2553,3624.45
6/11/1970 0:00,2560,3622.602
7/11/1970 0:00,2567,3608.075
8/11/1970 0:00,2574,3580.872
9/11/1970 0:00,2581,3553.668
10/11/1970 0:00,2589,3526.465
11/11/1970 0:00,2596,3543.96
12/11/1970 0:00,2603,3561.456
13/11/1970 0:00,2611,3578.951
14/11/1970 0:00,2618,3590.244
15/11/1970 0:00,2625,3595.335
16/11/1970 0:00,2632,3600.425
17/11/1970 0:00,2639,3605.516
18/11/1970 0:00,2646,3641.885
19/11/1970 0:00,2653,3678.255
20/11/1970 0:00,2660,3714.625
21/11/1970 0:00,2668,3720.28
22/11/1970 0:00,2675,3695.221
23/11/1970 0:00,2682,3670.162
24/11/1970 0:00,2690,3645.103
25/11/1970 0:00,2698,3635.847
26/11/1970 0:00,2706,3626.59
27/11/1970 0:00,2714,3617.334
28/11/1970 0:00,2723,3619.223
29/11/1970 0:00,2732,3632.257
30/11/1970 0:00,2741,3645.29
1/12/1970 0:00,2750,3658.324
2/12/1970 0:00,2760,3720.552
3/12/1970 0:00,2770,3782.779
4/12/1970 0:00,2781,3845.006
5/12/1970 0:00,2792,3882.382
6/12/1970 0:00,2803,3894.907
7/12/1970 0:00,2814,3907.432
8/12/1970 0:00,2826,3919.956
9/12/1970 0:00,2837,3889.826
10/12/1970 0:00,2849,3859.696
11/12/1970 0:00,2861,3829.565
12/12/1970 0:00,2874,3797.84
13/12/1970 0:00,2886,3764.519
14/12/1970 0:00,2899,3731.199
15/12/1970 0:00,2912,3697.878
16/12/1970 0:00,2925,3695.326
17/12/1970 0:00,2938,3692.775
18/12/1970 0:00,2950,3690.224
19/12/1970 0:00,2963,3677.308
20/12/1970 0:00,2976,3654.029
21/12/1970 0:00,2989,3630.751
22/12/1970 0:00,3002,3607.472
23/12/1970 0:00,3014,3626.309
24/12/1970 0:00,3025,3645.146
25/12/1970 0:00,3036,3663.984
26/12/1970 0:00,3046,3667.589
27/12/1970 0:00,3057,3655.962
28/12/1970 0:00,3066,3644.336
29/12/1970 0:00,3076,3632.709
30/12/1970 0:00,3085,3616.901
31/12/1970 0:00,3094,3601.093
1/01/1971 0:00,3103,3585.285
2/01/1971 0:00,3111,3567.463
3/01/1971 0:00,3119,3547.627
4/01/1971 0:00,3127,3527.791
5/01/1971 0:00,3135,3507.955
6/01/1971 0:00,3142,3500.898
7/01/1971 0:00,3149,3493.84
8/01/1971 0:00,3156,3486.783
9/01/1971 0:00,3163,3471.634
10/01/1971 0:00,3170,3448.393
11/01/1971 0:00,3176,3425.152
12/01/1971 0:00,3183,3401.912
13/01/1971 0:00,3189,3385.815
14/01/1971 0:00,3196,3369.717
15/01/1971 0:00,3202,3353.62
16/01/1971 0:00,3208,3334.378
17/01/1971 0:00,3214,3311.992
18/01/1971 0:00,3220,3289.606
19/01/1971 0:00,3225,3267.22
20/01/1971 0:00,3230,3259.606
21/01/1971 0:00,3235,3251.992
22/01/1971 0:00,3239,3244.377
23/01/1971 0:00,3243,3236.64
24/01/1971 0:00,3247,3228.779
25/01/1971 0:00,3250,3220.919
26/01/1971 0:00,3253,3213.058
27/01/1971 0:00,3256,3204.11
28/01/1971 0:00,3258,3195.162
29/01/1971 0:00,3259,3186.213
30/01/1971 0:00,3260,3175.865
31/01/1971 0:00,3261,3164.115
1/02/1971 0:00,3261,3152.367
2/02/1971 0:00,3262,3140.618
3/02/1971 0:00,3262,3133.426
4/02/1971 0:00,3262,3126.232
5/02/1971 0:00,3262,3119.04
6/02/1971 0:00,3261,3107.611
7/02/1971 0:00,3261,3091.944
8/02/1971 0:00,3261,3076.278
9/02/1971 0:00,3260,3060.611
10/02/1971 0:00,3260,3044.087
11/02/1971 0:00,3259,3027.562
12/02/1971 0:00,3259,3011.038
13/02/1971 0:00,3258,2992.067
14/02/1971 0:00,3257,2970.651
15/02/1971 0:00,3257,2949.234
16/02/1971 0:00,3256,2927.818
17/02/1971 0:00,3256,2924.54
18/02/1971 0:00,3255,2921.262
19/02/1971 0:00,3255,2917.984
20/02/1971 0:00,3254,2911.565
21/02/1971 0:00,3253,2902.002
22/02/1971 0:00,3252,2892.44
23/02/1971 0:00,3252,2882.878
24/02/1971 0:00,3251,2918.726
25/02/1971 0:00,3250,2954.574
26/02/1971 0:00,3249,2990.422
27/02/1971 0:00,3248,2998.333
28/02/1971 0:00,3246,2978.308
1/03/1971 0:00,3245,2958.282
2/03/1971 0:00,3244,2938.256
3/03/1971 0:00,3242,2928.249
4/03/1971 0:00,3240,2918.241
5/03/1971 0:00,3238,2908.233
6/03/1971 0:00,3236,2893.442
7/03/1971 0:00,3233,2873.869
8/03/1971 0:00,3231,2854.295
9/03/1971 0:00,3228,2834.721
10/03/1971 0:00,3225,2820.276
11/03/1971 0:00,3222,2805.831
12/03/1971 0:00,3219,2791.386
13/03/1971 0:00,3216,2780.079
14/03/1971 0:00,3213,2771.908
15/03/1971 0:00,3210,2763.738
16/03/1971 0:00,3207,2755.567
17/03/1971 0:00,3204,2762.847
18/03/1971 0:00,3201,2770.128
19/03/1971 0:00,3199,2777.408
20/03/1971 0:00,3196,2774.737
21/03/1971 0:00,3194,2762.114
22/03/1971 0:00,3191,2749.491
23/03/1971 0:00,3189,2736.868
24/03/1971 0:00,3187,2750.7
25/03/1971 0:00,3185,2764.532
26/03/1971 0:00,3182,2778.364
27/03/1971 0:00,3180,2781.633
28/03/1971 0:00,3178,2774.338
29/03/1971 0:00,3175,2767.043
30/03/1971 0:00,3172,2759.748
31/03/1971 0:00,3170,2747.989
1/04/1971 0:00,3166,2736.23
2/04/1971 0:00,3163,2724.472
3/04/1971 0:00,3160,2705.752
4/04/1971 0:00,3156,2680.074
5/04/1971 0:00,3152,2654.394
6/04/1971 0:00,3149,2628.715
7/04/1971 0:00,3145,2614.13
8/04/1971 0:00,3141,2599.545
9/04/1971 0:00,3137,2584.96
10/04/1971 0:00,3133,2570.251
11/04/1971 0:00,3130,2555.418
12/04/1971 0:00,3126,2540.585
13/04/1971 0:00,3122,2525.753
14/04/1971 0:00,3118,2529.932
15/04/1971 0:00,3114,2534.11
16/04/1971 0:00,3110,2538.289
17/04/1971 0:00,3105,2529.406
18/04/1971 0:00,3101,2507.463
19/04/1971 0:00,3097,2485.519
20/04/1971 0:00,3092,2463.576
21/04/1971 0:00,3087,2459.901
22/04/1971 0:00,3082,2456.225
23/04/1971 0:00,3077,2452.55
24/04/1971 0:00,3072,2442.202
25/04/1971 0:00,3066,2425.183
26/04/1971 0:00,3061,2408.163
27/04/1971 0:00,3055,2391.143
28/04/1971 0:00,3049,2374.738
29/04/1971 0:00,3044,2358.333
30/04/1971 0:00,3038,2341.929
1/05/1971 0:00,3032,2327.596
2/05/1971 0:00,3027,2315.336
3/05/1971 0:00,3021,2303.076
4/05/1971 0:00,3016,2290.816
5/05/1971 0:00,3010,2290.873
6/05/1971 0:00,3005,2290.929
7/05/1971 0:00,3000,2290.986
8/05/1971 0:00,2996,2293.152
9/05/1971 0:00,2991,2297.428
10/05/1971 0:00,2986,2301.703
11/05/1971 0:00,2982,2305.979
12/05/1971 0:00,2977,2338.88
13/05/1971 0:00,2973,2371.781
14/05/1971 0:00,2968,2404.682
15/05/1971 0:00,2963,2427.419
16/05/1971 0:00,2959,2439.99
17/05/1971 0:00,2954,2452.561
18/05/1971 0:00,2949,2465.132
19/05/1971 0:00,2944,2454.11
20/05/1971 0:00,2939,2443.088
21/05/1971 0:00,2933,2432.066
22/05/1971 0:00,2928,2414.198
23/05/1971 0:00,2923,2389.482
24/05/1971 0:00,2917,2364.767
25/05/1971 0:00,2911,2340.052
26/05/1971 0:00,2905,2321.561
27/05/1971 0:00,2899,2303.071
28/05/1971 0:00,2893,2284.58
29/05/1971 0:00,2887,2269.427
30/05/1971 0:00,2881,2257.611
31/05/1971 0:00,2875,2245.796
