Trading Date,Mean Inflow,Daily Inflow
27/09/1974 0:00,77,58.864
28/09/1974 0:00,77,53.657
29/09/1974 0:00,78,48.449
30/09/1974 0:00,78,48.449
1/10/1974 0:00,79,47.569
2/10/1974 0:00,79,42.288
3/10/1974 0:00,79,41.408
4/10/1974 0:00,79,41.408
5/10/1974 0:00,79,59.134
6/10/1974 0:00,80,76.859
7/10/1974 0:00,80,76.859
8/10/1974 0:00,80,82.041
9/10/1974 0:00,80,113.131
10/10/1974 0:00,80,118.313
11/10/1974 0:00,80,118.313
12/10/1974 0:00,80,96.799
13/10/1974 0:00,80,75.284
14/10/1974 0:00,80,75.284
15/10/1974 0:00,80,73.291
16/10/1974 0:00,80,61.336
17/10/1974 0:00,81,59.343
18/10/1974 0:00,81,59.343
19/10/1974 0:00,81,63.024
20/10/1974 0:00,81,66.705
21/10/1974 0:00,81,66.705
22/10/1974 0:00,81,65.635
23/10/1974 0:00,81,59.217
24/10/1974 0:00,82,58.147
25/10/1974 0:00,82,58.147
26/10/1974 0:00,82,59.36
27/10/1974 0:00,82,60.573
28/10/1974 0:00,82,60.573
29/10/1974 0:00,82,59.489
30/10/1974 0:00,82,52.983
31/10/1974 0:00,82,51.899
1/11/1974 0:00,83,51.899
2/11/1974 0:00,83,49.229
3/11/1974 0:00,83,46.558
4/11/1974 0:00,83,46.558
5/11/1974 0:00,83,48.172
6/11/1974 0:00,83,57.857
7/11/1974 0:00,83,59.471
8/11/1974 0:00,83,59.471
9/11/1974 0:00,83,71.748
10/11/1974 0:00,83,84.025
11/11/1974 0:00,83,84.025
12/11/1974 0:00,83,84.851
13/11/1974 0:00,83,89.806
14/11/1974 0:00,83,90.632
15/11/1974 0:00,83,90.632
16/11/1974 0:00,83,88.639
17/11/1974 0:00,83,86.645
18/11/1974 0:00,83,86.645
19/11/1974 0:00,83,82.889
20/11/1974 0:00,83,60.35
21/11/1974 0:00,83,56.594
22/11/1974 0:00,83,56.594
23/11/1974 0:00,83,54.832
24/11/1974 0:00,83,53.069
25/11/1974 0:00,83,53.069
26/11/1974 0:00,83,54.198
27/11/1974 0:00,84,60.975
28/11/1974 0:00,84,62.104
29/11/1974 0:00,84,62.104
30/11/1974 0:00,84,62.299
1/12/1974 0:00,85,62.494
2/12/1974 0:00,85,62.494
3/12/1974 0:00,85,63.158
4/12/1974 0:00,86,67.142
5/12/1974 0:00,86,67.806
6/12/1974 0:00,86,67.806
7/12/1974 0:00,86,68.616
8/12/1974 0:00,86,69.426
9/12/1974 0:00,87,69.426
10/12/1974 0:00,87,68.353
11/12/1974 0:00,87,61.915
12/12/1974 0:00,87,60.842
13/12/1974 0:00,87,60.842
14/12/1974 0:00,87,69.635
15/12/1974 0:00,87,78.427
16/12/1974 0:00,87,78.427
17/12/1974 0:00,87,78.228
18/12/1974 0:00,87,77.034
19/12/1974 0:00,87,76.835
20/12/1974 0:00,87,76.835
21/12/1974 0:00,87,79.078
22/12/1974 0:00,87,81.32
23/12/1974 0:00,87,81.32
24/12/1974 0:00,87,79.02
25/12/1974 0:00,86,65.219
26/12/1974 0:00,86,62.919
27/12/1974 0:00,86,62.919
28/12/1974 0:00,86,62.21
29/12/1974 0:00,86,61.5
30/12/1974 0:00,85,61.5
31/12/1974 0:00,85,62.39
1/01/1975 0:00,85,67.729
2/01/1975 0:00,85,68.619
3/01/1975 0:00,84,68.619
4/01/1975 0:00,84,58.643
5/01/1975 0:00,84,48.666
6/01/1975 0:00,84,48.666
7/01/1975 0:00,84,49.873
8/01/1975 0:00,83,57.115
9/01/1975 0:00,83,58.322
10/01/1975 0:00,83,58.322
11/01/1975 0:00,83,58.397
12/01/1975 0:00,83,58.471
13/01/1975 0:00,83,58.471
14/01/1975 0:00,83,58.386
15/01/1975 0:00,82,57.877
16/01/1975 0:00,82,57.792
17/01/1975 0:00,82,57.792
18/01/1975 0:00,82,53.03
19/01/1975 0:00,81,48.268
20/01/1975 0:00,81,48.268
21/01/1975 0:00,80,48.754
22/01/1975 0:00,80,51.668
23/01/1975 0:00,80,52.154
24/01/1975 0:00,79,52.154
25/01/1975 0:00,79,73.775
26/01/1975 0:00,78,95.395
27/01/1975 0:00,77,95.395
28/01/1975 0:00,77,93.536
29/01/1975 0:00,76,82.382
30/01/1975 0:00,76,80.523
31/01/1975 0:00,75,80.523
1/02/1975 0:00,75,64.119
2/02/1975 0:00,75,47.715
3/02/1975 0:00,75,47.715
4/02/1975 0:00,74,48.106
5/02/1975 0:00,74,50.449
6/02/1975 0:00,74,50.84
7/02/1975 0:00,74,50.84
8/02/1975 0:00,74,50.286
9/02/1975 0:00,74,49.732
10/02/1975 0:00,73,49.732
11/02/1975 0:00,73,52.538
12/02/1975 0:00,73,69.371
13/02/1975 0:00,73,72.177
14/02/1975 0:00,73,72.177
15/02/1975 0:00,73,76.55
16/02/1975 0:00,73,80.922
17/02/1975 0:00,73,80.922
18/02/1975 0:00,73,77.611
19/02/1975 0:00,73,57.742
20/02/1975 0:00,73,54.43
21/02/1975 0:00,72,54.43
22/02/1975 0:00,72,88.742
23/02/1975 0:00,72,123.054
24/02/1975 0:00,72,123.054
25/02/1975 0:00,72,119.495
26/02/1975 0:00,72,98.142
27/02/1975 0:00,72,94.583
28/02/1975 0:00,71,94.583
1/03/1975 0:00,71,81.145
2/03/1975 0:00,71,67.706
3/03/1975 0:00,71,67.706
4/03/1975 0:00,70,69.284
5/03/1975 0:00,70,78.75
6/03/1975 0:00,70,80.328
7/03/1975 0:00,69,80.328
8/03/1975 0:00,69,65.484
9/03/1975 0:00,69,50.64
10/03/1975 0:00,68,50.64
11/03/1975 0:00,68,50.797
12/03/1975 0:00,68,51.736
13/03/1975 0:00,68,51.893
14/03/1975 0:00,68,51.893
15/03/1975 0:00,68,63.283
16/03/1975 0:00,68,74.672
17/03/1975 0:00,68,74.672
18/03/1975 0:00,68,72.307
19/03/1975 0:00,68,58.114
20/03/1975 0:00,68,55.749
21/03/1975 0:00,68,55.749
22/03/1975 0:00,68,100.046
23/03/1975 0:00,68,144.342
24/03/1975 0:00,68,144.342
25/03/1975 0:00,68,137.616
26/03/1975 0:00,68,97.257
27/03/1975 0:00,68,90.53
28/03/1975 0:00,67,90.53
29/03/1975 0:00,67,133.02
30/03/1975 0:00,67,175.51
31/03/1975 0:00,67,175.51
1/04/1975 0:00,67,181.589
2/04/1975 0:00,66,218.06
3/04/1975 0:00,66,224.138
4/04/1975 0:00,66,224.138
5/04/1975 0:00,66,204.394
6/04/1975 0:00,66,184.65
7/04/1975 0:00,66,184.65
8/04/1975 0:00,66,178.686
9/04/1975 0:00,66,142.905
10/04/1975 0:00,66,136.941
11/04/1975 0:00,66,136.941
12/04/1975 0:00,66,103.979
13/04/1975 0:00,66,71.016
14/04/1975 0:00,66,71.016
15/04/1975 0:00,66,68.026
16/04/1975 0:00,66,50.083
17/04/1975 0:00,66,47.092
18/04/1975 0:00,66,47.092
19/04/1975 0:00,66,51.864
20/04/1975 0:00,65,56.635
21/04/1975 0:00,65,56.635
22/04/1975 0:00,65,65.963
23/04/1975 0:00,65,121.934
24/04/1975 0:00,65,131.262
25/04/1975 0:00,65,131.262
26/04/1975 0:00,65,106.322
27/04/1975 0:00,64,81.381
28/04/1975 0:00,64,81.381
29/04/1975 0:00,64,79.024
30/04/1975 0:00,64,64.879
1/05/1975 0:00,64,62.522
2/05/1975 0:00,64,62.522
3/05/1975 0:00,64,63.891
4/05/1975 0:00,65,65.26
5/05/1975 0:00,65,65.26
6/05/1975 0:00,65,62.359
7/05/1975 0:00,65,44.956
8/05/1975 0:00,65,42.055
9/05/1975 0:00,65,42.055
10/05/1975 0:00,65,46.742
11/05/1975 0:00,65,51.428
12/05/1975 0:00,65,51.428
13/05/1975 0:00,65,59.385
14/05/1975 0:00,65,107.125
15/05/1975 0:00,65,115.082
16/05/1975 0:00,65,115.082
17/05/1975 0:00,65,151.691
18/05/1975 0:00,64,188.299
19/05/1975 0:00,64,188.299
20/05/1975 0:00,64,186.87
21/05/1975 0:00,64,178.295
22/05/1975 0:00,63,176.866
23/05/1975 0:00,63,176.866
24/05/1975 0:00,63,134.74
25/05/1975 0:00,63,92.613
26/05/1975 0:00,63,92.613
27/05/1975 0:00,62,88.716
28/05/1975 0:00,62,65.336
29/05/1975 0:00,62,61.439
30/05/1975 0:00,62,61.439
31/05/1975 0:00,61,65.609
1/06/1975 0:00,61,69.778
2/06/1975 0:00,61,69.778
3/06/1975 0:00,61,70.409
4/06/1975 0:00,60,74.193
5/06/1975 0:00,60,74.824
6/06/1975 0:00,60,74.824
7/06/1975 0:00,60,91.384
8/06/1975 0:00,60,107.943
9/06/1975 0:00,59,107.943
10/06/1975 0:00,59,101.18
11/06/1975 0:00,59,60.6
12/06/1975 0:00,59,53.837
13/06/1975 0:00,59,53.837
14/06/1975 0:00,59,59.06
15/06/1975 0:00,59,64.282
16/06/1975 0:00,59,64.282
17/06/1975 0:00,59,62.833
18/06/1975 0:00,58,54.142
19/06/1975 0:00,58,52.693
20/06/1975 0:00,58,52.693
21/06/1975 0:00,58,51.028
22/06/1975 0:00,58,49.363
23/06/1975 0:00,58,49.363
24/06/1975 0:00,57,49.392
25/06/1975 0:00,57,49.564
26/06/1975 0:00,57,49.593
27/06/1975 0:00,57,49.593
28/06/1975 0:00,57,43.383
29/06/1975 0:00,56,37.172
30/06/1975 0:00,56,37.172
1/07/1975 0:00,56,38.883
2/07/1975 0:00,56,49.151
3/07/1975 0:00,56,50.862
4/07/1975 0:00,55,50.862
5/07/1975 0:00,55,44.939
6/07/1975 0:00,55,39.016
7/07/1975 0:00,55,39.016
8/07/1975 0:00,55,38.475
9/07/1975 0:00,55,35.231
10/07/1975 0:00,55,34.69
11/07/1975 0:00,55,34.69
12/07/1975 0:00,56,42.97
13/07/1975 0:00,56,51.249
14/07/1975 0:00,56,51.249
15/07/1975 0:00,56,54.514
16/07/1975 0:00,56,74.104
17/07/1975 0:00,56,77.369
18/07/1975 0:00,57,77.369
19/07/1975 0:00,57,65.96
20/07/1975 0:00,57,54.55
21/07/1975 0:00,57,54.55
22/07/1975 0:00,58,53.785
23/07/1975 0:00,58,49.197
24/07/1975 0:00,58,48.432
25/07/1975 0:00,59,48.432
26/07/1975 0:00,59,68.285
27/07/1975 0:00,59,88.138
28/07/1975 0:00,59,88.138
29/07/1975 0:00,59,92.307
30/07/1975 0:00,60,117.318
31/07/1975 0:00,60,121.486
1/08/1975 0:00,60,121.486
2/08/1975 0:00,60,112.634
3/08/1975 0:00,60,103.782
4/08/1975 0:00,60,103.782
5/08/1975 0:00,60,105.201
6/08/1975 0:00,60,113.712
7/08/1975 0:00,59,115.13
8/08/1975 0:00,59,115.13
9/08/1975 0:00,59,97.56
10/08/1975 0:00,59,79.99
11/08/1975 0:00,58,79.99
12/08/1975 0:00,58,78.669
13/08/1975 0:00,58,70.745
14/08/1975 0:00,58,69.424
15/08/1975 0:00,58,69.424
16/08/1975 0:00,58,62.083
17/08/1975 0:00,58,54.741
18/08/1975 0:00,58,54.741
19/08/1975 0:00,58,57.31
20/08/1975 0:00,59,72.727
21/08/1975 0:00,59,75.296
22/08/1975 0:00,59,75.296
23/08/1975 0:00,60,66.189
24/08/1975 0:00,61,57.081
25/08/1975 0:00,61,57.081
26/08/1975 0:00,62,58.245
27/08/1975 0:00,63,65.227
28/08/1975 0:00,63,66.391
29/08/1975 0:00,64,66.391
30/08/1975 0:00,65,70.958
31/08/1975 0:00,65,75.524
1/09/1975 0:00,66,75.524
2/09/1975 0:00,66,73.823
3/09/1975 0:00,67,63.62
4/09/1975 0:00,67,61.919
5/09/1975 0:00,68,61.919
6/09/1975 0:00,68,56.105
7/09/1975 0:00,68,50.291
8/09/1975 0:00,69,50.291
9/09/1975 0:00,69,54.513
10/09/1975 0:00,69,79.842
11/09/1975 0:00,69,84.063
12/09/1975 0:00,70,84.063
13/09/1975 0:00,70,67.916
14/09/1975 0:00,70,51.768
15/09/1975 0:00,71,51.768
16/09/1975 0:00,71,53.066
17/09/1975 0:00,71,60.855
18/09/1975 0:00,72,62.153
19/09/1975 0:00,72,62.153
20/09/1975 0:00,73,92.713
21/09/1975 0:00,73,123.272
22/09/1975 0:00,74,123.272
23/09/1975 0:00,75,117.027
24/09/1975 0:00,75,79.554
25/09/1975 0:00,76,73.308
26/09/1975 0:00,76,73.308
27/09/1975 0:00,77,63.803
28/09/1975 0:00,77,54.298
29/09/1975 0:00,78,54.298
30/09/1975 0:00,78,53.146
1/10/1975 0:00,79,46.237
2/10/1975 0:00,79,45.085
3/10/1975 0:00,79,45.085
4/10/1975 0:00,79,53.714
5/10/1975 0:00,79,62.342
6/10/1975 0:00,80,62.342
7/10/1975 0:00,80,61.401
8/10/1975 0:00,80,55.752
9/10/1975 0:00,80,54.81
10/10/1975 0:00,80,54.81
11/10/1975 0:00,80,56.133
12/10/1975 0:00,80,57.456
13/10/1975 0:00,80,57.456
14/10/1975 0:00,80,64.533
15/10/1975 0:00,80,106.992
16/10/1975 0:00,80,114.069
17/10/1975 0:00,81,114.069
18/10/1975 0:00,81,95.883
19/10/1975 0:00,81,77.697
20/10/1975 0:00,81,77.697
21/10/1975 0:00,81,76.724
22/10/1975 0:00,81,70.887
23/10/1975 0:00,81,69.914
24/10/1975 0:00,82,69.914
25/10/1975 0:00,82,104.262
26/10/1975 0:00,82,138.609
27/10/1975 0:00,82,138.609
28/10/1975 0:00,82,134.223
29/10/1975 0:00,82,107.904
30/10/1975 0:00,82,103.517
31/10/1975 0:00,82,103.517
1/11/1975 0:00,83,94.254
2/11/1975 0:00,83,84.99
3/11/1975 0:00,83,84.99
4/11/1975 0:00,83,85.073
5/11/1975 0:00,83,85.568
6/11/1975 0:00,83,85.65
7/11/1975 0:00,83,85.65
8/11/1975 0:00,83,85.559
9/11/1975 0:00,83,85.468
10/11/1975 0:00,83,85.468
11/11/1975 0:00,83,82.566
12/11/1975 0:00,83,65.151
13/11/1975 0:00,83,62.248
14/11/1975 0:00,83,62.248
15/11/1975 0:00,83,58.316
16/11/1975 0:00,83,54.384
17/11/1975 0:00,83,54.384
18/11/1975 0:00,83,53.53
19/11/1975 0:00,83,48.403
20/11/1975 0:00,83,47.548
21/11/1975 0:00,83,47.548
22/11/1975 0:00,83,51.456
23/11/1975 0:00,83,55.363
24/11/1975 0:00,83,55.363
25/11/1975 0:00,83,59.129
26/11/1975 0:00,83,81.723
27/11/1975 0:00,84,85.489
28/11/1975 0:00,84,85.489
29/11/1975 0:00,84,88.089
30/11/1975 0:00,84,90.689
1/12/1975 0:00,85,90.689
2/12/1975 0:00,85,88.536
3/12/1975 0:00,85,75.616
4/12/1975 0:00,86,73.463
5/12/1975 0:00,86,73.463
6/12/1975 0:00,86,75.155
7/12/1975 0:00,86,76.846
8/12/1975 0:00,86,76.846
9/12/1975 0:00,87,76.224
10/12/1975 0:00,87,72.489
11/12/1975 0:00,87,71.867
12/12/1975 0:00,87,71.867
13/12/1975 0:00,87,71.38
14/12/1975 0:00,87,70.892
15/12/1975 0:00,87,70.892
16/12/1975 0:00,87,70.909
17/12/1975 0:00,87,71.012
18/12/1975 0:00,87,71.029
19/12/1975 0:00,87,71.029
20/12/1975 0:00,87,68.508
21/12/1975 0:00,87,65.986
22/12/1975 0:00,87,65.986
23/12/1975 0:00,87,67.562
24/12/1975 0:00,87,77.019
25/12/1975 0:00,86,78.595
26/12/1975 0:00,86,78.595
27/12/1975 0:00,86,65.876
28/12/1975 0:00,86,53.157
29/12/1975 0:00,86,53.157
30/12/1975 0:00,85,57.196
31/12/1975 0:00,85,81.432
1/01/1976 0:00,85,85.471
2/01/1976 0:00,85,85.471
3/01/1976 0:00,84,70.895
4/01/1976 0:00,84,56.318
5/01/1976 0:00,84,56.318
6/01/1976 0:00,84,56.872
7/01/1976 0:00,84,60.196
8/01/1976 0:00,83,60.75
9/01/1976 0:00,83,60.75
10/01/1976 0:00,83,84.515
11/01/1976 0:00,83,108.279
12/01/1976 0:00,83,108.279
13/01/1976 0:00,83,104.917
14/01/1976 0:00,83,84.742
15/01/1976 0:00,82,81.38
16/01/1976 0:00,82,81.38
17/01/1976 0:00,82,76.302
18/01/1976 0:00,82,71.223
19/01/1976 0:00,81,71.223
20/01/1976 0:00,81,69.168
21/01/1976 0:00,80,56.836
22/01/1976 0:00,80,54.781
23/01/1976 0:00,80,54.781
24/01/1976 0:00,79,56.528
25/01/1976 0:00,79,58.275
26/01/1976 0:00,78,58.275
27/01/1976 0:00,77,64.638
28/01/1976 0:00,77,102.815
29/01/1976 0:00,76,109.178
30/01/1976 0:00,76,109.178
31/01/1976 0:00,75,84.897
1/02/1976 0:00,75,60.615
2/02/1976 0:00,75,60.615
3/02/1976 0:00,75,59.761
4/02/1976 0:00,74,54.634
5/02/1976 0:00,74,53.779
6/02/1976 0:00,74,53.779
7/02/1976 0:00,74,68.215
8/02/1976 0:00,74,82.651
9/02/1976 0:00,74,82.651
10/02/1976 0:00,73,78.683
11/02/1976 0:00,73,54.873
12/02/1976 0:00,73,50.905
13/02/1976 0:00,73,50.905
14/02/1976 0:00,73,45.393
15/02/1976 0:00,73,39.88
16/02/1976 0:00,73,39.88
17/02/1976 0:00,73,41.909
18/02/1976 0:00,73,54.083
19/02/1976 0:00,73,56.112
20/02/1976 0:00,73,56.112
21/02/1976 0:00,72,53.29
22/02/1976 0:00,72,50.467
23/02/1976 0:00,72,50.467
24/02/1976 0:00,72,48.717
25/02/1976 0:00,72,38.215
26/02/1976 0:00,72,36.465
27/02/1976 0:00,72,36.465
28/02/1976 0:00,71,37.976
29/02/1976 0:00,71,39.486
1/03/1976 0:00,71,39.486
2/03/1976 0:00,71,40.592
3/03/1976 0:00,70,47.225
4/03/1976 0:00,70,48.331
5/03/1976 0:00,70,48.331
6/03/1976 0:00,69,50.314
7/03/1976 0:00,69,52.297
8/03/1976 0:00,69,52.297
9/03/1976 0:00,68,55.517
10/03/1976 0:00,68,74.838
11/03/1976 0:00,68,78.058
12/03/1976 0:00,68,78.058
13/03/1976 0:00,68,70.456
14/03/1976 0:00,68,62.853
15/03/1976 0:00,68,62.853
16/03/1976 0:00,68,59.704
17/03/1976 0:00,68,40.812
18/03/1976 0:00,68,37.663
19/03/1976 0:00,68,37.663
20/03/1976 0:00,68,43.113
21/03/1976 0:00,68,48.563
22/03/1976 0:00,68,48.563
23/03/1976 0:00,68,49.364
24/03/1976 0:00,68,54.173
25/03/1976 0:00,68,54.974
26/03/1976 0:00,68,54.974
27/03/1976 0:00,67,60.057
28/03/1976 0:00,67,65.139
29/03/1976 0:00,67,65.139
30/03/1976 0:00,67,63.827
31/03/1976 0:00,67,55.952
1/04/1976 0:00,66,54.639
2/04/1976 0:00,66,54.639
3/04/1976 0:00,66,49.137
4/04/1976 0:00,66,43.635
5/04/1976 0:00,66,43.635
6/04/1976 0:00,66,42.717
7/04/1976 0:00,66,37.206
8/04/1976 0:00,66,36.288
9/04/1976 0:00,66,36.288
10/04/1976 0:00,66,38.703
11/04/1976 0:00,66,41.118
12/04/1976 0:00,66,41.118
13/04/1976 0:00,66,39.842
14/04/1976 0:00,66,32.184
15/04/1976 0:00,66,30.908
16/04/1976 0:00,66,30.908
17/04/1976 0:00,66,30.837
18/04/1976 0:00,66,30.765
19/04/1976 0:00,65,30.765
20/04/1976 0:00,65,30.88
21/04/1976 0:00,65,31.573
22/04/1976 0:00,65,31.688
23/04/1976 0:00,65,31.688
24/04/1976 0:00,65,34.492
25/04/1976 0:00,65,37.295
26/04/1976 0:00,64,37.295
27/04/1976 0:00,64,44.916
28/04/1976 0:00,64,90.639
29/04/1976 0:00,64,98.26
30/04/1976 0:00,64,98.26
1/05/1976 0:00,64,84.856
2/05/1976 0:00,64,71.452
3/05/1976 0:00,65,71.452
4/05/1976 0:00,65,68.203
5/05/1976 0:00,65,48.709
6/05/1976 0:00,65,45.46
7/05/1976 0:00,65,45.46
8/05/1976 0:00,65,51.134
9/05/1976 0:00,65,56.808
10/05/1976 0:00,65,56.808
11/05/1976 0:00,65,55.434
12/05/1976 0:00,65,47.189
13/05/1976 0:00,65,45.815
14/05/1976 0:00,65,45.815
15/05/1976 0:00,65,44.486
16/05/1976 0:00,65,43.157
17/05/1976 0:00,64,43.157
18/05/1976 0:00,64,48.703
19/05/1976 0:00,64,81.982
20/05/1976 0:00,64,87.528
21/05/1976 0:00,63,87.528
22/05/1976 0:00,63,68.381
23/05/1976 0:00,63,49.234
24/05/1976 0:00,63,49.234
25/05/1976 0:00,63,51.229
26/05/1976 0:00,62,63.196
27/05/1976 0:00,62,65.191
28/05/1976 0:00,62,65.191
29/05/1976 0:00,62,85.623
30/05/1976 0:00,61,106.055
31/05/1976 0:00,61,106.055
1/06/1976 0:00,61,110.943
2/06/1976 0:00,61,140.271
3/06/1976 0:00,60,145.159
4/06/1976 0:00,60,145.159
5/06/1976 0:00,60,110.594
6/06/1976 0:00,60,76.028
7/06/1976 0:00,60,76.028
8/06/1976 0:00,59,78.313
9/06/1976 0:00,59,92.02
10/06/1976 0:00,59,94.305
11/06/1976 0:00,59,94.305
12/06/1976 0:00,59,77.491
13/06/1976 0:00,59,60.677
14/06/1976 0:00,59,60.677
15/06/1976 0:00,59,59.283
16/06/1976 0:00,59,50.916
17/06/1976 0:00,58,49.522
18/06/1976 0:00,58,49.522
19/06/1976 0:00,58,48.003
20/06/1976 0:00,58,46.484
21/06/1976 0:00,58,46.484
22/06/1976 0:00,58,45.186
23/06/1976 0:00,57,37.395
24/06/1976 0:00,57,36.096
25/06/1976 0:00,57,36.096
26/06/1976 0:00,57,41.285
27/06/1976 0:00,57,46.474
28/06/1976 0:00,56,46.474
29/06/1976 0:00,56,47.529
30/06/1976 0:00,56,53.862
1/07/1976 0:00,56,54.917
2/07/1976 0:00,56,54.917
3/07/1976 0:00,55,45.816
4/07/1976 0:00,55,36.715
5/07/1976 0:00,55,36.715
6/07/1976 0:00,55,39.431
7/07/1976 0:00,55,55.725
8/07/1976 0:00,55,58.441
9/07/1976 0:00,55,58.441
10/07/1976 0:00,55,54.663
11/07/1976 0:00,56,50.884
12/07/1976 0:00,56,50.884
13/07/1976 0:00,56,52.461
14/07/1976 0:00,56,61.923
15/07/1976 0:00,56,63.5
16/07/1976 0:00,56,63.5
17/07/1976 0:00,57,59.379
18/07/1976 0:00,57,55.257
19/07/1976 0:00,57,55.257
20/07/1976 0:00,57,55.641
21/07/1976 0:00,58,57.943
22/07/1976 0:00,58,58.327
23/07/1976 0:00,58,58.327
24/07/1976 0:00,59,51.497
25/07/1976 0:00,59,44.667
26/07/1976 0:00,59,44.667
27/07/1976 0:00,59,46.543
28/07/1976 0:00,59,57.802
29/07/1976 0:00,60,59.678
30/07/1976 0:00,60,59.678
31/07/1976 0:00,60,53.177
1/08/1976 0:00,60,46.675
2/08/1976 0:00,60,46.675
3/08/1976 0:00,60,46.823
4/08/1976 0:00,60,47.71
5/08/1976 0:00,60,47.858
6/08/1976 0:00,59,47.858
7/08/1976 0:00,59,44.348
8/08/1976 0:00,59,40.837
9/08/1976 0:00,59,40.837
10/08/1976 0:00,58,41.228
11/08/1976 0:00,58,43.577
12/08/1976 0:00,58,43.968
13/08/1976 0:00,58,43.968
14/08/1976 0:00,58,50.445
15/08/1976 0:00,58,56.922
16/08/1976 0:00,58,56.922
17/08/1976 0:00,58,55.443
18/08/1976 0:00,58,46.572
19/08/1976 0:00,59,45.093
20/08/1976 0:00,59,45.093
21/08/1976 0:00,59,43.42
22/08/1976 0:00,60,41.746
23/08/1976 0:00,61,41.746
24/08/1976 0:00,61,43.468
25/08/1976 0:00,62,53.803
26/08/1976 0:00,63,55.525
27/08/1976 0:00,63,55.525
28/08/1976 0:00,64,50.545
29/08/1976 0:00,65,45.564
30/08/1976 0:00,65,45.564
31/08/1976 0:00,66,45.095
1/09/1976 0:00,66,42.284
2/09/1976 0:00,67,41.815
3/09/1976 0:00,67,41.815
4/09/1976 0:00,68,38.415
5/09/1976 0:00,68,35.014
6/09/1976 0:00,68,35.014
7/09/1976 0:00,69,36.101
8/09/1976 0:00,69,42.625
9/09/1976 0:00,69,43.712
10/09/1976 0:00,69,43.712
11/09/1976 0:00,70,52.152
12/09/1976 0:00,70,60.592
13/09/1976 0:00,70,60.592
14/09/1976 0:00,71,60.097
15/09/1976 0:00,71,57.124
16/09/1976 0:00,71,56.628
17/09/1976 0:00,72,56.628
18/09/1976 0:00,72,46.676
19/09/1976 0:00,73,36.724
20/09/1976 0:00,73,36.724
21/09/1976 0:00,74,36.875
22/09/1976 0:00,75,37.782
23/09/1976 0:00,75,37.933
24/09/1976 0:00,76,37.933
25/09/1976 0:00,76,41.214
26/09/1976 0:00,77,44.495
27/09/1976 0:00,77,44.495
28/09/1976 0:00,78,44.099
29/09/1976 0:00,78,41.72
30/09/1976 0:00,79,41.324
1/10/1976 0:00,79,41.324
2/10/1976 0:00,79,36.732
3/10/1976 0:00,79,32.139
4/10/1976 0:00,79,32.139
5/10/1976 0:00,80,33.432
6/10/1976 0:00,80,41.187
7/10/1976 0:00,80,42.48
8/10/1976 0:00,80,42.48
9/10/1976 0:00,80,57.65
10/10/1976 0:00,80,72.82
11/10/1976 0:00,80,72.82
12/10/1976 0:00,80,69.618
13/10/1976 0:00,80,50.403
14/10/1976 0:00,80,47.201
15/10/1976 0:00,80,47.201
16/10/1976 0:00,81,50.164
17/10/1976 0:00,81,53.127
18/10/1976 0:00,81,53.127
19/10/1976 0:00,81,52.691
20/10/1976 0:00,81,50.073
21/10/1976 0:00,81,49.637
22/10/1976 0:00,81,49.637
23/10/1976 0:00,82,47.161
24/10/1976 0:00,82,44.685
25/10/1976 0:00,82,44.685
26/10/1976 0:00,82,44.283
27/10/1976 0:00,82,41.868
28/10/1976 0:00,82,41.466
29/10/1976 0:00,82,41.466
30/10/1976 0:00,82,42.571
31/10/1976 0:00,83,43.675
1/11/1976 0:00,83,43.675
2/11/1976 0:00,83,44.264
3/11/1976 0:00,83,47.8
4/11/1976 0:00,83,48.389
5/11/1976 0:00,83,48.389
6/11/1976 0:00,83,54.468
7/11/1976 0:00,83,60.547
8/11/1976 0:00,83,60.547
9/11/1976 0:00,83,58.728
10/11/1976 0:00,83,47.817
11/11/1976 0:00,83,45.998
12/11/1976 0:00,83,45.998
13/11/1976 0:00,83,44.173
14/11/1976 0:00,83,42.347
15/11/1976 0:00,83,42.347
16/11/1976 0:00,83,43.179
17/11/1976 0:00,83,48.168
18/11/1976 0:00,83,48.999
19/11/1976 0:00,83,48.999
20/11/1976 0:00,83,46.726
21/11/1976 0:00,83,44.452
22/11/1976 0:00,83,44.452
23/11/1976 0:00,83,45.062
24/11/1976 0:00,83,48.723
25/11/1976 0:00,83,49.333
26/11/1976 0:00,84,49.333
27/11/1976 0:00,84,48.941
28/11/1976 0:00,84,48.548
29/11/1976 0:00,84,48.548
30/11/1976 0:00,85,50.32
1/12/1976 0:00,85,60.949
2/12/1976 0:00,85,62.721
3/12/1976 0:00,86,62.721
4/12/1976 0:00,86,105.561
5/12/1976 0:00,86,148.401
6/12/1976 0:00,86,148.401
7/12/1976 0:00,86,146.395
8/12/1976 0:00,87,134.359
9/12/1976 0:00,87,132.353
10/12/1976 0:00,87,132.353
11/12/1976 0:00,87,109.835
12/12/1976 0:00,87,87.316
13/12/1976 0:00,87,87.316
14/12/1976 0:00,87,87.247
15/12/1976 0:00,87,86.833
16/12/1976 0:00,87,86.764
17/12/1976 0:00,87,86.764
18/12/1976 0:00,87,79.691
19/12/1976 0:00,87,72.617
20/12/1976 0:00,87,72.617
21/12/1976 0:00,87,70.961
22/12/1976 0:00,87,61.022
23/12/1976 0:00,87,59.366
24/12/1976 0:00,86,59.366
25/12/1976 0:00,86,59.146
26/12/1976 0:00,86,58.925
