Trading Date,Mean Stored,Daily Stored
05Jul91,2574,1523.974
06Jul91,2563,1486.033
07Jul91,2553,1451.646
08Jul91,2542,1424.612
09Jul91,2532,1397.799
10Jul91,2521,1372.452
11Jul91,2511,1339.808
12Jul91,2501,1304.676
13Jul91,2490,1262.765
14Jul91,2480,1232.582
15Jul91,2470,1205.606
16Jul91,2460,1168.565
17Jul91,2450,1129.28
18Jul91,2441,1098.314
19Jul91,2431,1081.311
20Jul91,2422,1064.971
21Jul91,2413,1057.173
22Jul91,2405,1052.951
23Jul91,2396,1049.97
24Jul91,2388,1058.907
25Jul91,2380,1059.244
26Jul91,2372,1058.95
27Jul91,2365,1049.651
28Jul91,2358,1037.274
29Jul91,2351,1027.084
30Jul91,2345,1010.708
31Jul91,2338,1021.487
01Aug91,2332,1044.824
02Aug91,2326,1055.053
03Aug91,2320,1049.648
04Aug91,2313,1039.952
05Aug91,2306,1027.633
06Aug91,2299,1009.643
07Aug91,2292,1040.612
08Aug91,2285,1143.234
09Aug91,2277,1265.484
10Aug91,2270,1484.239
11Aug91,2263,1567.594
12Aug91,2255,1600.841
13Aug91,2248,1645.401
14Aug91,2241,1668.044
15Aug91,2234,1770.681
16Aug91,2227,1885.415
17Aug91,2221,2104.981
18Aug91,2215,2252.515
19Aug91,2210,2287.346
20Aug91,2205,2288.85
21Aug91,2200,2271.046
22Aug91,2197,2248.463
23Aug91,2194,2233.992
24Aug91,2191,2224.06
25Aug91,2189,2205.894
26Aug91,2188,2203.28
27Aug91,2186,2191.101
28Aug91,2185,2169.715
29Aug91,2185,2145.819
30Aug91,2184,2121.213
31Aug91,2184,2123.397
01Sep91,2185,2118.041
02Sep91,2186,2110.873
03Sep91,2187,2111.754
04Sep91,2188,2098.533
05Sep91,2190,2078.368
06Sep91,2193,2055.937
07Sep91,2195,2034.666
08Sep91,2198,2018.393
09Sep91,2202,2002.065
10Sep91,2206,1971.327
11Sep91,2210,1951.285
12Sep91,2215,1965.293
13Sep91,2221,2138.868
14Sep91,2227,2269.591
15Sep91,2233,2308.426
16Sep91,2240,2324.206
17Sep91,2248,2327.688
18Sep91,2256,2330.62
19Sep91,2264,2330.045
20Sep91,2272,2326.423
21Sep91,2281,2326.271
22Sep91,2289,2339.353
23Sep91,2298,2334.121
24Sep91,2307,2326.136
25Sep91,2317,2312.027
26Sep91,2326,2293.76
27Sep91,2335,2286.727
28Sep91,2344,2271.349
29Sep91,2353,2258.513
30Sep91,2362,2241.905
01Oct91,2370,2220.714
02Oct91,2379,2202.471
03Oct91,2387,2179.746
04Oct91,2396,2155.887
05Oct91,2404,2132.165
06Oct91,2413,2110.504
07Oct91,2421,2086.738
08Oct91,2429,2074.672
09Oct91,2437,2064.022
10Oct91,2444,2079.437
11Oct91,2452,2077.405
12Oct91,2459,2061.712
13Oct91,2466,2052.067
14Oct91,2473,2055.862
15Oct91,2479,2043.203
16Oct91,2486,2044.369
17Oct91,2493,2123.088
18Oct91,2499,2302.643
19Oct91,2506,2391.419
20Oct91,2512,2413.194
21Oct91,2519,2410.35
22Oct91,2526,2395.879
23Oct91,2533,2375.814
24Oct91,2540,2354.519
25Oct91,2548,2328.173
26Oct91,2556,2299.783
27Oct91,2564,2276.34
28Oct91,2573,2258.771
29Oct91,2582,2279.578
30Oct91,2591,2299.969
31Oct91,2600,2304.799
01Nov91,2610,2297.836
02Nov91,2620,2285.698
03Nov91,2630,2281.119
04Nov91,2640,2272.768
05Nov91,2650,2278.237
06Nov91,2660,2279.219
07Nov91,2670,2263.196
08Nov91,2679,2250.322
09Nov91,2689,2235.087
10Nov91,2698,2234.083
11Nov91,2707,2220.623
12Nov91,2716,2202.466
13Nov91,2725,2198.296
14Nov91,2735,2197.786
15Nov91,2744,2182.228
16Nov91,2753,2166.524
17Nov91,2763,2150.749
18Nov91,2773,2126.617
19Nov91,2783,2107.191
20Nov91,2794,2079.352
21Nov91,2804,2076.317
22Nov91,2816,2066.506
23Nov91,2827,2058.905
24Nov91,2838,2064.858
25Nov91,2850,2051.325
26Nov91,2863,2026.666
27Nov91,2875,1999.885
28Nov91,2888,1979.228
29Nov91,2901,1966.525
30Nov91,2915,1948.428
01Dec91,2928,1933.122
02Dec91,2942,1923.543
03Dec91,2956,1908.82
04Dec91,2971,1888.039
05Dec91,2986,1865.794
06Dec91,3001,1850.364
07Dec91,3017,1839.853
08Dec91,3034,1829.976
09Dec91,3051,1818.852
10Dec91,3069,1806.077
11Dec91,3087,1794.154
12Dec91,3105,1787.123
13Dec91,3124,1786.126
14Dec91,3143,1773.054
15Dec91,3163,1756.13
16Dec91,3183,1736.32
17Dec91,3202,1721.864
18Dec91,3222,1703.132
19Dec91,3241,1684.573
20Dec91,3260,1663.816
21Dec91,3278,1653.76
22Dec91,3295,1665.532
23Dec91,3312,1677.796
24Dec91,3327,1684.218
25Dec91,3341,1682.08
26Dec91,3355,1682.133
27Dec91,3367,1695.144
28Dec91,3379,1712.069
29Dec91,3388,1727.74
30Dec91,3397,1777.291
31Dec91,3404,1810.423
01Jan92,3410,1865.076
02Jan92,3415,1896.812
03Jan92,3418,1912.255
04Jan92,3421,1915.232
05Jan92,3423,1918.264
06Jan92,3424,1915.847
07Jan92,3425,1913.196
08Jan92,3425,1934.642
09Jan92,3424,1990.168
10Jan92,3423,2019.171
11Jan92,3422,2039.598
12Jan92,3420,2047.83
13Jan92,3417,2060.093
14Jan92,3414,2118.172
15Jan92,3411,2173.66
16Jan92,3408,2202.314
17Jan92,3405,2207.142
18Jan92,3401,2216.263
19Jan92,3397,2270.214
20Jan92,3393,2282.277
21Jan92,3389,2276.832
22Jan92,3384,2270.485
23Jan92,3380,2251.198
24Jan92,3375,2248.856
25Jan92,3369,2230.53
26Jan92,3363,2221.953
27Jan92,3358,2220.374
28Jan92,3351,2210.783
29Jan92,3345,2192.81
30Jan92,3339,2193.887
31Jan92,3332,2180.524
01Feb92,3325,2158.707
02Feb92,3318,2207.963
03Feb92,3310,2211.654
04Feb92,3303,2198.503
05Feb92,3296,2228.149
06Feb92,3289,2231.642
07Feb92,3282,2226.233
08Feb92,3275,2212.627
09Feb92,3269,2195.163
10Feb92,3262,2222.493
11Feb92,3256,2207.61
12Feb92,3250,2194.288
13Feb92,3244,2175.291
14Feb92,3238,2157.978
15Feb92,3232,2171.218
16Feb92,3227,2260.908
17Feb92,3222,2314.531
18Feb92,3217,2324.612
19Feb92,3211,2324.336
20Feb92,3206,2329.12
21Feb92,3201,2311.75
22Feb92,3196,2294.5
23Feb92,3191,2275.868
24Feb92,3185,2271.995
25Feb92,3180,2322.049
26Feb92,3174,2340.833
27Feb92,3169,2341.732
28Feb92,3163,2355.441
29Feb92,3157,2352.257
01Mar92,3151,2342.999
02Mar92,3146,2323.117
03Mar92,3140,2291.069
04Mar92,3134,2254.223
05Mar92,3129,2220.182
06Mar92,3124,2190.099
07Mar92,3119,2157.641
08Mar92,3114,2142.701
09Mar92,3109,2132.897
10Mar92,3105,2124.405
11Mar92,3100,2095.651
12Mar92,3097,2078.71
13Mar92,3093,2039.82
14Mar92,3089,2013.529
15Mar92,3086,1996.743
16Mar92,3083,1971.809
17Mar92,3080,1971.487
18Mar92,3078,1959.792
19Mar92,3075,1966.139
20Mar92,3073,1955.361
21Mar92,3070,1979.69
22Mar92,3068,1998.051
23Mar92,3066,1989.964
24Mar92,3063,1968.01
25Mar92,3059,1957.161
26Mar92,3055,1942.508
27Mar92,3051,1920.041
28Mar92,3046,1898.564
29Mar92,3040,1922.674
30Mar92,3033,1988.352
31Mar92,3027,1985.774
01Apr92,3020,1968.543
02Apr92,3012,1983.89
03Apr92,3004,1992.924
04Apr92,2995,1967.093
05Apr92,2986,1935.182
06Apr92,2976,1908.359
07Apr92,2966,1882.655
08Apr92,2961,1861.667
09Apr92,2956,1857.752
10Apr92,2951,1844.974
11Apr92,2945,1829.785
12Apr92,2940,1851.621
13Apr92,2935,1850.431
14Apr92,2930,1830.066
15Apr92,2924,1802.399
16Apr92,2919,1768.706
17Apr92,2913,1740.149
18Apr92,2907,1718.29
19Apr92,2902,1702.526
20Apr92,2896,1683.404
21Apr92,2891,1659.021
22Apr92,2886,1622.618
23Apr92,2881,1587.248
24Apr92,2876,1552.216
25Apr92,2872,1515.185
26Apr92,2868,1492.797
27Apr92,2864,1498.025
28Apr92,2861,1479.876
29Apr92,2858,1450.62
30Apr92,2856,1419.727
01May92,2854,1388.201
02May92,2853,1360.437
03May92,2852,1343.998
04May92,2851,1334.504
05May92,2850,1310.342
06May92,2850,1285.67
07May92,2849,1261.996
08May92,2848,1233.389
09May92,2848,1206.872
10May92,2847,1182.356
11May92,2846,1155.814
12May92,2845,1120.236
13May92,2844,1088.593
14May92,2843,1065.199
15May92,2841,1105.007
16May92,2839,1112.704
17May92,2837,1110.414
18May92,2835,1102.142
19May92,2833,1082.731
20May92,2830,1066.646
21May92,2828,1037.615
22May92,2825,1007.015
23May92,2822,981.249
24May92,2819,967.337
25May92,2816,954.053
26May92,2813,934.058
27May92,2811,911.159
28May92,2808,882.777
29May92,2806,858.695
30May92,2803,837.497
31May92,2801,817.428
01Jun92,2799,799.862
02Jun92,2796,786.206
03Jun92,2794,766.826
04Jun92,2792,750.494
05Jun92,2789,737.185
06Jun92,2787,718.746
07Jun92,2784,711.842
08Jun92,2782,712.02
09Jun92,2779,701.013
10Jun92,2776,688.471
11Jun92,2773,684.403
12Jun92,2769,676.346
13Jun92,2764,690.035
14Jun92,2760,705.657
15Jun92,2754,720.989
16Jun92,2748,725.006
17Jun92,2742,729.503
18Jun92,2735,747.13
19Jun92,2727,755.269
20Jun92,2719,767.03
21Jun92,2711,777.127
22Jun92,2702,777.689
23Jun92,2692,774.035
24Jun92,2683,759.981
25Jun92,2672,751.565
26Jun92,2662,738.725
27Jun92,2651,725.219
28Jun92,2640,717.52
29Jun92,2629,708.454
30Jun92,2618,696.844
01Jul92,2607,687.356
02Jul92,2596,675.127
03Jul92,2585,675.599
04Jul92,2574,706.542
05Jul92,2563,811.29
06Jul92,2553,922.403
07Jul92,2542,976.564
08Jul92,2532,994.719
09Jul92,2521,1027.72
10Jul92,2511,1048.174
11Jul92,2501,1060.777
12Jul92,2490,1068.243
13Jul92,2480,1070.084
14Jul92,2470,1069.209
15Jul92,2460,1073.94
16Jul92,2450,1071.909
17Jul92,2441,1065.922
18Jul92,2431,1058.723
19Jul92,2422,1055.398
20Jul92,2413,1060.486
21Jul92,2405,1108.464
22Jul92,2396,1134.151
23Jul92,2388,1181.181
24Jul92,2380,1201.99
25Jul92,2372,1231.991
26Jul92,2365,1263.142
27Jul92,2358,1315.685
28Jul92,2351,1330.43
29Jul92,2345,1356.839
30Jul92,2338,1393.323
31Jul92,2332,1448.597
01Aug92,2326,1470.049
02Aug92,2320,1483.676
03Aug92,2313,1508.373
04Aug92,2306,1519.519
05Aug92,2299,1525.769
06Aug92,2292,1522.61
07Aug92,2285,1514.869
08Aug92,2277,1552.927
09Aug92,2270,1594.182
10Aug92,2263,1682.838
11Aug92,2255,1736.65
12Aug92,2248,1762.352
13Aug92,2241,1773.744
14Aug92,2234,1777.858
15Aug92,2227,1818.014
16Aug92,2221,1854.676
17Aug92,2215,1872.626
18Aug92,2210,1870.257
19Aug92,2205,1874.818
20Aug92,2200,1915.325
21Aug92,2197,1926.231
22Aug92,2194,1930.062
23Aug92,2191,1918.519
24Aug92,2189,1900.565
25Aug92,2188,1879.211
26Aug92,2186,1862.338
27Aug92,2185,1848.682
28Aug92,2185,1834.144
29Aug92,2184,1817.073
30Aug92,2184,1801.289
31Aug92,2185,1784.716
01Sep92,2186,1757.463
02Sep92,2187,1732.326
03Sep92,2188,1706.704
04Sep92,2190,1682.86
05Sep92,2193,1660.018
06Sep92,2195,1639.682
07Sep92,2198,1624.4
08Sep92,2202,1603.657
09Sep92,2206,1575.103
10Sep92,2210,1553.263
11Sep92,2215,1534.617
12Sep92,2221,1514.282
13Sep92,2227,1496.311
14Sep92,2233,1474.398
15Sep92,2240,1454.469
16Sep92,2248,1436.286
17Sep92,2256,1416.537
18Sep92,2264,1395.555
19Sep92,2272,1380.349
20Sep92,2281,1363.155
21Sep92,2289,1351.229
22Sep92,2298,1328.946
23Sep92,2307,1315.818
24Sep92,2317,1303.086
25Sep92,2326,1294.118
26Sep92,2335,1283.435
27Sep92,2344,1274.519
28Sep92,2353,1260.641
29Sep92,2362,1245.239
30Sep92,2370,1229.967
01Oct92,2379,1213.564
02Oct92,2387,1202.112
03Oct92,2396,1195.407
04Oct92,2404,1191.896
05Oct92,2413,1186.268
06Oct92,2421,1174.101
07Oct92,2429,1161.415
08Oct92,2437,1172.093
09Oct92,2444,1176.298
10Oct92,2452,1180.208
11Oct92,2459,1222.722
12Oct92,2466,1278.641
13Oct92,2473,1315.757
14Oct92,2479,1331.865
15Oct92,2486,1333.464
16Oct92,2493,1328.731
17Oct92,2499,1328.732
18Oct92,2506,1338.27
19Oct92,2512,1348.006
20Oct92,2519,1390.469
21Oct92,2526,1604.68
22Oct92,2533,1756.607
23Oct92,2540,1818.209
24Oct92,2548,1871.203
25Oct92,2556,1923.683
26Oct92,2564,1961.2
27Oct92,2573,1983.517
28Oct92,2582,1990.588
29Oct92,2591,1988.106
30Oct92,2600,1989.007
31Oct92,2610,1985.63
01Nov92,2620,1985.615
02Nov92,2630,1989.72
03Nov92,2640,2006.022
04Nov92,2650,2036.247
05Nov92,2660,2054.996
06Nov92,2670,2056.141
07Nov92,2679,2052.361
08Nov92,2689,2044.452
09Nov92,2698,2045.177
10Nov92,2707,2052.772
11Nov92,2716,2076.316
12Nov92,2725,2084.974
13Nov92,2735,2099.226
14Nov92,2744,2136.363
15Nov92,2753,2253.778
16Nov92,2763,2351.275
17Nov92,2773,2419.882
18Nov92,2783,2449.226
19Nov92,2794,2463.457
20Nov92,2804,2467.276
21Nov92,2816,2460.536
22Nov92,2827,2457.946
23Nov92,2838,2459.657
24Nov92,2850,2457.565
25Nov92,2863,2463.707
26Nov92,2875,2462.235
27Nov92,2888,2458.969
28Nov92,2901,2456.902
29Nov92,2915,2457.4
30Nov92,2928,2457.182
01Dec92,2942,2453.961
02Dec92,2956,2454.46
03Dec92,2971,2451.336
04Dec92,2986,2477.646
05Dec92,3001,2518.973
06Dec92,3017,2537.473
07Dec92,3034,2543.025
08Dec92,3051,2536.653
09Dec92,3069,2526.676
10Dec92,3087,2524.512
11Dec92,3105,2537.331
12Dec92,3124,2547.238
13Dec92,3143,2551.596
14Dec92,3163,2554.959
15Dec92,3183,2547.954
16Dec92,3202,2533.404
17Dec92,3222,2514.672
18Dec92,3241,2501.542
19Dec92,3260,2479.481
20Dec92,3278,2461.536
21Dec92,3295,2440.941
22Dec92,3312,2411.526
23Dec92,3327,2399.266
24Dec92,3341,2367.385
25Dec92,3355,2350.28
26Dec92,3367,2344.876
27Dec92,3379,2372.934
28Dec92,3388,2434.824
29Dec92,3397,2462.296
30Dec92,3404,2512.032
31Dec92,3410,2578.439
01Jan93,3415,2602.813
02Jan93,3418,2617.661
03Jan93,3421,2617.001
04Jan93,3423,2615.383
05Jan93,3424,2603.843
06Jan93,3425,2600.04
07Jan93,3425,2586.391
08Jan93,3424,2564.227
09Jan93,3423,2554.483
10Jan93,3422,2557.888
11Jan93,3420,2665.278
12Jan93,3417,2731.958
13Jan93,3414,2781.953
14Jan93,3411,2822.859
15Jan93,3408,2841.746
16Jan93,3405,2900.549
17Jan93,3401,2913.038
18Jan93,3397,2921.011
19Jan93,3393,2997.388
20Jan93,3389,3127.647
21Jan93,3384,3168.989
22Jan93,3380,3176.678
23Jan93,3375,3228.749
24Jan93,3369,3248.287
25Jan93,3363,3262.218
26Jan93,3358,3325.379
27Jan93,3351,3387.715
28Jan93,3345,3396.355
29Jan93,3339,3402.495
30Jan93,3332,3399.751
31Jan93,3325,3397.551
01Feb93,3318,3391.457
02Feb93,3310,3386.932
03Feb93,3303,3365.499
04Feb93,3296,3345.957
05Feb93,3289,3402.3
06Feb93,3282,3486.67
07Feb93,3275,3506.815
08Feb93,3269,3510.386
09Feb93,3262,3494.249
10Feb93,3256,3471.555
11Feb93,3250,3456.63
12Feb93,3244,3447.641
13Feb93,3238,3433.443
14Feb93,3232,3415.448
15Feb93,3227,3400.83
16Feb93,3222,3374.078
17Feb93,3217,3344.759
18Feb93,3211,3313.138
19Feb93,3206,3278.816
20Feb93,3201,3265.019
21Feb93,3196,3259.201
22Feb93,3191,3246.231
23Feb93,3185,3228.439
24Feb93,3180,3213.53
25Feb93,3174,3194.063
26Feb93,3169,3182.948
27Feb93,3163,3172.79
28Feb93,3157,3156.807
01Mar93,3151,3138.867
02Mar93,3146,3116.466
03Mar93,3140,3124.757
04Mar93,3134,3204.895
05Mar93,3129,3263.382
06Mar93,3124,3288.424
07Mar93,3119,3280.64
08Mar93,3114,3269.38
09Mar93,3109,3239.643
10Mar93,3105,3214.585
11Mar93,3100,3190.689
12Mar93,3097,3161.751
13Mar93,3093,3136.333
14Mar93,3089,3112.803
15Mar93,3086,3093.773
16Mar93,3083,3063.874
17Mar93,3080,3027.668
18Mar93,3078,3017.731
19Mar93,3075,2992.258
20Mar93,3073,2962.01
21Mar93,3070,2933.16
22Mar93,3068,2899.005
23Mar93,3066,2859.576
24Mar93,3063,2825.085
25Mar93,3059,2798.654
26Mar93,3055,2771.987
27Mar93,3051,2751.273
28Mar93,3046,2719.147
29Mar93,3040,2691.231
30Mar93,3033,2669.347
31Mar93,3027,2664.714
01Apr93,3020,2680.418
02Apr93,3012,2683.504
03Apr93,3004,2674.848
04Apr93,2995,2662.555
05Apr93,2986,2662.809
06Apr93,2976,2674.438
07Apr93,2966,2672.647
08Apr93,2961,2689.736
09Apr93,2956,2741.19
10Apr93,2951,2818.159
11Apr93,2945,2846.486
12Apr93,2940,2860.431
13Apr93,2935,2865.884
14Apr93,2930,2855.23
15Apr93,2924,2841.004
16Apr93,2919,2826.949
17Apr93,2913,2812.478
18Apr93,2907,2802.72
19Apr93,2902,2791.983
20Apr93,2896,2774.155
21Apr93,2891,2762.677
22Apr93,2886,2746.874
23Apr93,2881,2722.854
24Apr93,2876,2698.212
25Apr93,2872,2684.415
26Apr93,2868,2664.585
27Apr93,2864,2637.768
28Apr93,2861,2612.24
29Apr93,2858,2586.404
30Apr93,2856,2559.598
01May93,2854,2534.792
02May93,2853,2515.186
03May93,2852,2504.338
04May93,2851,2478.16
05May93,2850,2460.98
06May93,2850,2467.501
07May93,2849,2454.996
08May93,2848,2439.337
09May93,2848,2433.354
10May93,2847,2436.088
11May93,2846,2419.89
12May93,2845,2451.27
13May93,2844,2521.154
14May93,2843,2540.032
15May93,2841,2550.618
16May93,2839,2614.742
17May93,2837,2709.808
18May93,2835,2783.327
19May93,2833,2827.885
20May93,2830,2834.799
21May93,2828,2834.02
22May93,2825,2827.216
23May93,2822,2825.985
24May93,2819,2822.311
25May93,2816,2806.498
26May93,2813,2800.607
27May93,2811,2802.277
28May93,2808,2791.7
29May93,2806,2771.948
30May93,2803,2764.891
31May93,2801,2756.457
01Jun93,2799,2780.962
02Jun93,2796,2858.256
03Jun93,2794,2865.61
04Jun93,2792,2870.037
05Jun93,2789,2957.167
06Jun93,2787,2982.669
07Jun93,2784,3007.455
08Jun93,2782,3020.171
09Jun93,2779,3049.063
10Jun93,2776,3075.545
11Jun93,2773,3070.077
12Jun93,2769,3143.241
13Jun93,2764,3224.957
14Jun93,2760,3433.986
15Jun93,2754,3535.875
16Jun93,2748,3573.845
17Jun93,2742,3600.777
18Jun93,2735,3609.478
19Jun93,2727,3607.198
20Jun93,2719,3621.776
21Jun93,2711,3680.314
22Jun93,2702,3722.228
23Jun93,2692,3749.665
24Jun93,2683,3752.662
25Jun93,2672,3775.677
26Jun93,2662,3779.404
27Jun93,2651,3767.155
28Jun93,2640,3756.856
29Jun93,2629,3721.84
30Jun93,2618,3685.479
01Jul93,2607,3644.842
02Jul93,2596,3601.33
03Jul93,2585,3555.079
04Jul93,2574,3514.821
05Jul93,2563,3475.525
06Jul93,2553,3462.064
07Jul93,2542,3435.752
08Jul93,2532,3399.038
09Jul93,2521,3360.963
10Jul93,2511,3319.705
11Jul93,2501,3284.765
12Jul93,2490,3250.922
13Jul93,2480,3216.561
14Jul93,2470,3183.501
15Jul93,2460,3146.23
16Jul93,2450,3107.594
17Jul93,2441,3069.177
18Jul93,2431,3032.755
19Jul93,2422,3008.486
20Jul93,2413,3036.329
21Jul93,2405,3017.478
22Jul93,2396,2988.353
23Jul93,2388,2959.776
24Jul93,2380,2955.996
25Jul93,2372,2927.956
26Jul93,2365,2897.532
27Jul93,2358,2903.119
28Jul93,2351,2965.435
29Jul93,2345,2955.311
30Jul93,2338,2929.631
31Jul93,2332,2904.35
01Aug93,2326,2880.353
02Aug93,2320,2849.091
03Aug93,2313,2823.633
04Aug93,2306,2785.677
05Aug93,2299,2751.091
06Aug93,2292,2711.469
07Aug93,2285,2670.079
08Aug93,2277,2630.206
09Aug93,2270,2592.99
10Aug93,2263,2549.91
11Aug93,2255,2508.886
12Aug93,2248,2466.605
13Aug93,2241,2422.444
14Aug93,2234,2383.712
15Aug93,2227,2402.834
16Aug93,2221,2398.124
17Aug93,2215,2363.857
18Aug93,2210,2325.725
19Aug93,2205,2291.806
20Aug93,2200,2252.645
21Aug93,2197,2217.802
22Aug93,2194,2178.707
23Aug93,2191,2146.167
24Aug93,2189,2114.678
25Aug93,2188,2069.953
26Aug93,2186,2029.82
27Aug93,2185,1999.812
28Aug93,2185,1976.598
29Aug93,2184,1943.157
30Aug93,2184,1907.779
31Aug93,2185,1865.431
01Sep93,2186,1820.939
02Sep93,2187,1780.242
03Sep93,2188,1749.136
04Sep93,2190,1781.417
05Sep93,2193,1799.762
06Sep93,2195,1788.813
07Sep93,2198,1761.555
08Sep93,2202,1731.706
09Sep93,2206,1700.823
10Sep93,2210,1667.472
11Sep93,2215,1632.318
12Sep93,2221,1602.007
13Sep93,2227,1578.297
14Sep93,2233,1549.599
15Sep93,2240,1519.205
16Sep93,2248,1483.169
17Sep93,2256,1448.62
18Sep93,2264,1408.162
19Sep93,2272,1371.878
20Sep93,2281,1337.249
21Sep93,2289,1302.859
22Sep93,2298,1271.775
23Sep93,2307,1250.976
24Sep93,2317,1227.586
25Sep93,2326,1211.431
26Sep93,2335,1195.427
27Sep93,2344,1184.365
28Sep93,2353,1156.826
29Sep93,2362,1131.164
30Sep93,2370,1109.563
01Oct93,2379,1100.736
02Oct93,2387,1092.657
03Oct93,2396,1100.138
04Oct93,2404,1100.206
05Oct93,2413,1121.35
06Oct93,2421,1406.416
07Oct93,2429,1519.17
08Oct93,2437,1571.755
09Oct93,2444,1605.136
10Oct93,2452,1619.752
11Oct93,2459,1660.026
12Oct93,2466,1735.757
13Oct93,2473,1751.915
14Oct93,2479,1764.241
15Oct93,2486,1770.172
16Oct93,2493,1758.258
17Oct93,2499,1745.702
18Oct93,2506,1727.588
19Oct93,2512,1702.882
20Oct93,2519,1695.826
21Oct93,2526,1745.584
22Oct93,2533,1762.976
23Oct93,2540,1758.488
24Oct93,2548,1765.901
25Oct93,2556,1760.292
26Oct93,2564,1744.82
27Oct93,2573,1725.049
28Oct93,2582,1699.072
29Oct93,2591,1671.363
30Oct93,2600,1642.863
31Oct93,2610,1631.019
01Nov93,2620,1658.822
02Nov93,2630,1656.909
03Nov93,2640,1643.506
04Nov93,2650,1625.472
05Nov93,2660,1605.478
06Nov93,2670,1584.746
07Nov93,2679,1576.45
08Nov93,2689,1567.769
09Nov93,2698,1565.906
10Nov93,2707,1554.823
11Nov93,2716,1537.536
12Nov93,2725,1519.394
13Nov93,2735,1504.699
14Nov93,2744,1482.925
15Nov93,2753,1461.74
16Nov93,2763,1444.557
17Nov93,2773,1416.033
18Nov93,2783,1383.268
19Nov93,2794,1351.745
20Nov93,2804,1330.529
21Nov93,2816,1328.486
22Nov93,2827,1363.601
23Nov93,2838,1368.542
24Nov93,2850,1361.345
25Nov93,2863,1359.456
26Nov93,2875,1356.753
27Nov93,2888,1352.201
28Nov93,2901,1364.898
29Nov93,2915,1393.177
30Nov93,2928,1390.433
01Dec93,2942,1405.303
02Dec93,2956,1409.187
03Dec93,2971,1427.092
04Dec93,2986,1447.689
05Dec93,3001,1467.344
06Dec93,3017,1487.52
07Dec93,3034,1504.952
08Dec93,3051,1511.138
09Dec93,3069,1513.656
10Dec93,3087,1507.542
11Dec93,3105,1502.453
12Dec93,3124,1502.658
13Dec93,3143,1497.17
14Dec93,3163,1496.802
15Dec93,3183,1498.373
16Dec93,3202,1490.774
17Dec93,3222,1482.799
18Dec93,3241,1495.997
19Dec93,3260,1520.142
20Dec93,3278,1536.137
21Dec93,3295,1555.192
22Dec93,3312,1588.273
23Dec93,3327,1624.816
24Dec93,3341,1669.773
25Dec93,3355,1683.348
26Dec93,3367,1699.074
27Dec93,3379,1704.392
28Dec93,3388,1713.055
29Dec93,3397,1721.469
30Dec93,3404,1757.726
31Dec93,3410,1788.392
01Jan94,3415,1824.596
02Jan94,3418,1853.223
03Jan94,3421,1899.278
04Jan94,3423,1934.005
05Jan94,3424,1955.298
06Jan94,3425,2029.522
07Jan94,3425,2059.314
08Jan94,3424,2116.113
09Jan94,3423,2291.53
10Jan94,3422,3048.768
11Jan94,3420,3298.124
12Jan94,3417,3353.567
13Jan94,3414,3365.617
14Jan94,3411,3368.788
15Jan94,3408,3371.371
16Jan94,3405,3421.639
17Jan94,3401,3423.172
18Jan94,3397,3422.355
19Jan94,3393,3413.416
20Jan94,3389,3408.168
21Jan94,3384,3397.495
22Jan94,3380,3535.506
23Jan94,3375,3866.997
24Jan94,3369,4003.319
25Jan94,3363,4083.294
26Jan94,3358,4093.289
27Jan94,3351,4076.236
28Jan94,3345,4047.363
29Jan94,3339,4014.234
30Jan94,3332,3985.72
31Jan94,3325,3961.825
01Feb94,3318,3927.211
02Feb94,3310,3890.894
03Feb94,3303,3855.533
04Feb94,3296,3826.666
05Feb94,3289,3801.873
06Feb94,3282,3784.85
07Feb94,3275,3763.961
08Feb94,3269,3740.961
09Feb94,3262,3711.724
10Feb94,3256,3680.665
11Feb94,3250,3657.952
12Feb94,3244,3637.757
13Feb94,3238,3618.564
14Feb94,3232,3596.349
15Feb94,3227,3574.532
16Feb94,3222,3540.966
17Feb94,3217,3500.895
18Feb94,3211,3472.374
19Feb94,3206,3451.827
20Feb94,3201,3479.539
21Feb94,3196,3569.527
22Feb94,3191,3604.645
23Feb94,3185,3610.15
24Feb94,3180,3593.95
25Feb94,3174,3575.008
26Feb94,3169,3561.513
27Feb94,3163,3546.2
28Feb94,3157,3541.356
01Mar94,3151,3524.827
02Mar94,3146,3516.521
03Mar94,3140,3501.496
04Mar94,3134,3479.077
05Mar94,3129,3450.524
06Mar94,3124,3429.069
07Mar94,3119,3438.246
08Mar94,3114,3440.645
09Mar94,3109,3419.372
10Mar94,3105,3385.444
11Mar94,3100,3348.955
12Mar94,3097,3324.783
13Mar94,3093,3290.219
14Mar94,3089,3263.825
15Mar94,3086,3239.039
16Mar94,3083,3240.784
17Mar94,3080,3273.156
18Mar94,3078,3294.586
19Mar94,3075,3328.032
20Mar94,3073,3429.383
21Mar94,3070,3467.913
22Mar94,3068,3476.052
23Mar94,3066,3473.882
24Mar94,3063,3458.625
25Mar94,3059,3438.521
26Mar94,3055,3419.129
27Mar94,3051,3397.131
28Mar94,3046,3376.135
29Mar94,3040,3348.797
30Mar94,3033,3317.814
31Mar94,3027,3292.674
01Apr94,3020,3257.797
02Apr94,3012,3233.983
03Apr94,3004,3213.009
04Apr94,2995,3217.379
05Apr94,2986,3211.493
06Apr94,2976,3189.21
07Apr94,2966,3158.856
08Apr94,2961,3130.218
09Apr94,2956,3105.106
